planet,Study_area,win_start,n_months,truth_trend_cmyr
pilot_uniform_depletion_v2,Powder River Basin (Northern Great Plains),2007,101,-0.8159801978864031
pilot_uniform_depletion_v2,Powder River Basin (Northern Great Plains),2008,92,-1.003045532679071
pilot_uniform_depletion_v2,Powder River Basin (Northern Great Plains),2009,88,-1.162299712230483
pilot_uniform_depletion_v2,Powder River Basin (Northern Great Plains),2010,88,-1.0437215044172325
pilot_uniform_depletion_v2,Powder River Basin (Northern Great Plains),2011,89,-0.9961199121652259
pilot_uniform_depletion_v2,Powder River Basin (Northern Great Plains),2012,91,-0.9930806782148295
pilot_uniform_depletion_v2,Powder River Basin (Northern Great Plains),2013,94,-1.207469831728428
pilot_uniform_depletion_v2,Powder River Basin (Northern Great Plains),2014,97,-1.044474890561984
pilot_uniform_depletion_v2,Powder River Basin (Northern Great Plains),2015,99,-0.9629982801091095
pilot_uniform_depletion_v2,Powder River Basin (Northern Great Plains),2016,100,-1.0371494001654478
pilot_uniform_depletion_v2,Central Eucla Basin (Eucla Basin),2002,114,-0.5773548514265076
pilot_uniform_depletion_v2,Central Eucla Basin (Eucla Basin),2003,113,-0.7024421009742126
pilot_uniform_depletion_v2,Central Eucla Basin (Eucla Basin),2004,111,-0.6516673691459252
pilot_uniform_depletion_v2,Central Eucla Basin (Eucla Basin),2005,109,-0.5633416082035837
pilot_uniform_depletion_v2,Central Eucla Basin (Eucla Basin),2006,105,-0.6062749690845621
pilot_uniform_depletion_v2,Central Eucla Basin (Eucla Basin),2007,101,-0.38700691352467054
pilot_uniform_depletion_v2,Central Eucla Basin (Eucla Basin),2008,92,-0.23268428603723282
pilot_uniform_depletion_v2,Central Eucla Basin (Eucla Basin),2009,88,-0.6286417449346815
pilot_uniform_depletion_v2,Central Eucla Basin (Eucla Basin),2010,88,-1.0395084451499248
pilot_uniform_depletion_v2,Central Eucla Basin (Eucla Basin),2011,89,-1.1741589558211594
pilot_uniform_depletion_v2,Central Eucla Basin (Eucla Basin),2012,91,-0.9057669790015874
pilot_uniform_depletion_v2,Central Eucla Basin (Eucla Basin),2013,94,-0.7369685062733067
pilot_uniform_depletion_v2,Central Eucla Basin (Eucla Basin),2014,97,-0.6823222726918031
pilot_uniform_depletion_v2,Central Eucla Basin (Eucla Basin),2015,99,-0.746076753408033
pilot_uniform_depletion_v2,Central Eucla Basin (Eucla Basin),2016,100,-0.9008284076857477
pilot_uniform_depletion_v2,Rio Grande Delta (Gulf Coast Regional Aquifer System),2002,114,-1.2883121921686527
pilot_uniform_depletion_v2,Rio Grande Delta (Gulf Coast Regional Aquifer System),2003,113,-1.5207566455520745
pilot_uniform_depletion_v2,Rio Grande Delta (Gulf Coast Regional Aquifer System),2004,111,-1.1317094037605637
pilot_uniform_depletion_v2,Rio Grande Delta (Gulf Coast Regional Aquifer System),2005,109,-0.6604133970267736
pilot_uniform_depletion_v2,Rio Grande Delta (Gulf Coast Regional Aquifer System),2006,105,-0.8025357701483997
pilot_uniform_depletion_v2,Rio Grande Delta (Gulf Coast Regional Aquifer System),2007,101,-0.8466776698924975
pilot_uniform_depletion_v2,Rio Grande Delta (Gulf Coast Regional Aquifer System),2008,92,-0.5851799833124971
pilot_uniform_depletion_v2,Rio Grande Delta (Gulf Coast Regional Aquifer System),2009,88,-0.28814151228067214
pilot_uniform_depletion_v2,Rio Grande Delta (Gulf Coast Regional Aquifer System),2010,88,-0.5954174100780311
pilot_uniform_depletion_v2,Rio Grande Delta (Gulf Coast Regional Aquifer System),2011,89,-0.4019174699482522
pilot_uniform_depletion_v2,Rio Grande Delta (Gulf Coast Regional Aquifer System),2012,91,-0.6598123417056858
pilot_uniform_depletion_v2,Rio Grande Delta (Gulf Coast Regional Aquifer System),2013,94,-1.1758181471138751
pilot_uniform_depletion_v2,Rio Grande Delta (Gulf Coast Regional Aquifer System),2014,97,-1.3059143707836647
pilot_uniform_depletion_v2,Rio Grande Delta (Gulf Coast Regional Aquifer System),2015,99,-1.0783194101880518
pilot_uniform_depletion_v2,Rio Grande Delta (Gulf Coast Regional Aquifer System),2016,100,-1.054901236069288
pilot_uniform_depletion_v2,Michigan Basin,2002,114,-0.5198252947720681
pilot_uniform_depletion_v2,Michigan Basin,2003,113,-0.999794998881801
pilot_uniform_depletion_v2,Michigan Basin,2004,111,-0.9396495184765823
pilot_uniform_depletion_v2,Michigan Basin,2005,109,-0.7546948570993773
pilot_uniform_depletion_v2,Michigan Basin,2006,105,-1.0084823410702684
pilot_uniform_depletion_v2,Michigan Basin,2007,101,-1.0327654316452701
pilot_uniform_depletion_v2,Michigan Basin,2008,92,-1.2087664662458484
pilot_uniform_depletion_v2,Michigan Basin,2009,88,-0.9118442272788575
pilot_uniform_depletion_v2,Michigan Basin,2010,88,-0.5213121813716719
pilot_uniform_depletion_v2,Michigan Basin,2011,89,-0.8195016768227029
pilot_uniform_depletion_v2,Michigan Basin,2012,91,-0.6300689953709092
pilot_uniform_depletion_v2,Michigan Basin,2013,94,-1.086336721012359
pilot_uniform_depletion_v2,Michigan Basin,2014,97,-1.1875362929230058
pilot_uniform_depletion_v2,Michigan Basin,2015,99,-1.3070747503634308
pilot_uniform_depletion_v2,Michigan Basin,2016,100,-1.7927094170143298
pilot_uniform_depletion_v2,Southern Piedmont Upland (Piedmont Plateau),2002,114,-1.7104765479850264
pilot_uniform_depletion_v2,Southern Piedmont Upland (Piedmont Plateau),2003,113,-1.7435818765171558
pilot_uniform_depletion_v2,Southern Piedmont Upland (Piedmont Plateau),2004,111,-1.038431456616246
pilot_uniform_depletion_v2,Southern Piedmont Upland (Piedmont Plateau),2005,109,-0.5803536931568463
pilot_uniform_depletion_v2,Southern Piedmont Upland (Piedmont Plateau),2006,105,0.09344827798848031
pilot_uniform_depletion_v2,Southern Piedmont Upland (Piedmont Plateau),2007,101,-0.22506287389243068
pilot_uniform_depletion_v2,Southern Piedmont Upland (Piedmont Plateau),2008,92,-0.5771406031311076
pilot_uniform_depletion_v2,Southern Piedmont Upland (Piedmont Plateau),2009,88,-0.37030522265076
pilot_uniform_depletion_v2,Southern Piedmont Upland (Piedmont Plateau),2010,88,-0.07113950244887887
pilot_uniform_depletion_v2,Southern Piedmont Upland (Piedmont Plateau),2011,89,-0.08212446615642298
pilot_uniform_depletion_v2,Southern Piedmont Upland (Piedmont Plateau),2012,91,-0.17733417303860277
pilot_uniform_depletion_v2,Southern Piedmont Upland (Piedmont Plateau),2013,94,-0.6926888897358608
pilot_uniform_depletion_v2,Southern Piedmont Upland (Piedmont Plateau),2014,97,-0.5431320278346157
pilot_uniform_depletion_v2,Southern Piedmont Upland (Piedmont Plateau),2015,99,-0.6381547953534887
pilot_uniform_depletion_v2,Southern Piedmont Upland (Piedmont Plateau),2016,100,-0.6537593976273115
pilot_uniform_depletion_v2,Eastern Huaihe Plain (Huaihe River Basin),2002,114,-0.8592042866657918
pilot_uniform_depletion_v2,Eastern Huaihe Plain (Huaihe River Basin),2003,113,-1.491926878774317
pilot_uniform_depletion_v2,Eastern Huaihe Plain (Huaihe River Basin),2004,111,-1.4405902699537394
pilot_uniform_depletion_v2,Eastern Huaihe Plain (Huaihe River Basin),2005,109,-1.6317831277039974
pilot_uniform_depletion_v2,Eastern Huaihe Plain (Huaihe River Basin),2006,105,-1.4647594770397516
pilot_uniform_depletion_v2,Eastern Huaihe Plain (Huaihe River Basin),2007,101,-1.3574394761768922
pilot_uniform_depletion_v2,Eastern Huaihe Plain (Huaihe River Basin),2008,92,-1.2908169291720226
pilot_uniform_depletion_v2,Eastern Huaihe Plain (Huaihe River Basin),2009,88,-0.9052436415038491
pilot_uniform_depletion_v2,Eastern Huaihe Plain (Huaihe River Basin),2010,88,-0.9166551734541727
pilot_uniform_depletion_v2,Eastern Huaihe Plain (Huaihe River Basin),2011,89,-0.3232855162794723
pilot_uniform_depletion_v2,Eastern Huaihe Plain (Huaihe River Basin),2012,91,0.1888236180704505
pilot_uniform_depletion_v2,Eastern Huaihe Plain (Huaihe River Basin),2013,94,0.267020629381322
pilot_uniform_depletion_v2,Eastern Huaihe Plain (Huaihe River Basin),2014,97,0.1141482625449954
pilot_uniform_depletion_v2,Eastern Huaihe Plain (Huaihe River Basin),2015,99,-0.30512367358809944
pilot_uniform_depletion_v2,Eastern Huaihe Plain (Huaihe River Basin),2016,100,-0.6333414311175523
pilot_uniform_depletion_v2,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2002,114,-0.9167294739096964
pilot_uniform_depletion_v2,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2003,113,-1.1372092660130344
pilot_uniform_depletion_v2,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2004,111,-1.0496237640637274
pilot_uniform_depletion_v2,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2005,109,-1.2870679071332058
pilot_uniform_depletion_v2,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2006,105,-1.3971251581754742
pilot_uniform_depletion_v2,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2007,101,-1.3481737332325634
pilot_uniform_depletion_v2,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2008,92,-1.4536747989360987
pilot_uniform_depletion_v2,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2009,88,-1.6181197977113204
pilot_uniform_depletion_v2,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2010,88,-1.2618392219612944
pilot_uniform_depletion_v2,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2011,89,-0.5045933301535235
pilot_uniform_depletion_v2,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2012,91,-0.3819320324551873
pilot_uniform_depletion_v2,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2013,94,-0.19374523259120727
pilot_uniform_depletion_v2,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2014,97,-0.11379171592531798
pilot_uniform_depletion_v2,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2015,99,-0.19885017411147907
pilot_uniform_depletion_v2,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2016,100,-0.019235236919203882
pilot_uniform_depletion_v2,Eastern Mississippi Embayment (Mississippi Embayment),2002,114,-1.7954100564689999
pilot_uniform_depletion_v2,Eastern Mississippi Embayment (Mississippi Embayment),2003,113,-1.6280332370275816
pilot_uniform_depletion_v2,Eastern Mississippi Embayment (Mississippi Embayment),2004,111,-1.0891497201956266
pilot_uniform_depletion_v2,Eastern Mississippi Embayment (Mississippi Embayment),2005,109,-0.517339190554229
pilot_uniform_depletion_v2,Eastern Mississippi Embayment (Mississippi Embayment),2006,105,-0.19047001326170973
pilot_uniform_depletion_v2,Eastern Mississippi Embayment (Mississippi Embayment),2007,101,-0.36982757594705173
pilot_uniform_depletion_v2,Eastern Mississippi Embayment (Mississippi Embayment),2008,92,-0.5666195484392522
pilot_uniform_depletion_v2,Eastern Mississippi Embayment (Mississippi Embayment),2009,88,-0.3634218894549369
pilot_uniform_depletion_v2,Eastern Mississippi Embayment (Mississippi Embayment),2010,88,0.118330949571266
pilot_uniform_depletion_v2,Eastern Mississippi Embayment (Mississippi Embayment),2011,89,-0.18992633005626847
pilot_uniform_depletion_v2,Eastern Mississippi Embayment (Mississippi Embayment),2012,91,-0.2714654365360924
pilot_uniform_depletion_v2,Eastern Mississippi Embayment (Mississippi Embayment),2013,94,-0.8469479239791212
pilot_uniform_depletion_v2,Eastern Mississippi Embayment (Mississippi Embayment),2014,97,-1.1288977482379614
pilot_uniform_depletion_v2,Eastern Mississippi Embayment (Mississippi Embayment),2015,99,-1.35852140979865
pilot_uniform_depletion_v2,Eastern Mississippi Embayment (Mississippi Embayment),2016,100,-1.4879277192888252
pilot_uniform_depletion_v2,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2002,114,-0.7810696031255481
pilot_uniform_depletion_v2,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2003,113,-0.9355311427088953
pilot_uniform_depletion_v2,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2004,111,-1.0757701440361538
pilot_uniform_depletion_v2,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2005,109,-0.8210712760268056
pilot_uniform_depletion_v2,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2006,105,-0.7945182999343356
pilot_uniform_depletion_v2,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2007,101,-0.7710521556189867
pilot_uniform_depletion_v2,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2008,92,-0.5318942578643313
pilot_uniform_depletion_v2,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2009,88,-0.3453475078536643
pilot_uniform_depletion_v2,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2010,88,-0.1788257220626458
pilot_uniform_depletion_v2,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2011,89,-0.1359229783443235
pilot_uniform_depletion_v2,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2012,91,-0.5733173461539105
pilot_uniform_depletion_v2,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2013,94,-1.229895438392633
pilot_uniform_depletion_v2,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2014,97,-1.6251102563229591
pilot_uniform_depletion_v2,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2015,99,-1.882356864102219
pilot_uniform_depletion_v2,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2016,100,-2.447865455871974
pilot_uniform_depletion_v2,Southeastern System (Amadeus Basin),2002,114,-0.7044689535200586
pilot_uniform_depletion_v2,Southeastern System (Amadeus Basin),2003,113,-0.3453923112795093
pilot_uniform_depletion_v2,Southeastern System (Amadeus Basin),2004,111,-0.39322331716000597
pilot_uniform_depletion_v2,Southeastern System (Amadeus Basin),2005,109,-0.36605027510672516
pilot_uniform_depletion_v2,Southeastern System (Amadeus Basin),2006,105,-0.5319686639738617
pilot_uniform_depletion_v2,Southeastern System (Amadeus Basin),2007,101,-0.679709417738066
pilot_uniform_depletion_v2,Southeastern System (Amadeus Basin),2008,92,-0.8094418469024814
pilot_uniform_depletion_v2,Southeastern System (Amadeus Basin),2009,88,-1.3940288405544077
pilot_uniform_depletion_v2,Southeastern System (Amadeus Basin),2010,88,-2.046258812109454
pilot_uniform_depletion_v2,Southeastern System (Amadeus Basin),2011,89,-1.9347486048594322
pilot_uniform_depletion_v2,Southeastern System (Amadeus Basin),2012,91,-1.3017303046200601
pilot_uniform_depletion_v2,Southeastern System (Amadeus Basin),2013,94,-0.7556675196113969
pilot_uniform_depletion_v2,Southeastern System (Amadeus Basin),2014,97,-0.594836298724923
pilot_uniform_depletion_v2,Southeastern System (Amadeus Basin),2015,99,-0.4904992135502258
pilot_uniform_depletion_v2,Southeastern System (Amadeus Basin),2016,100,-0.5552532744539669
pilot_uniform_depletion_v2,Edwards Plateau (Edwards-Trinity Aquifer System),2002,114,-1.5554286459202156
pilot_uniform_depletion_v2,Edwards Plateau (Edwards-Trinity Aquifer System),2003,113,-1.8460727646626789
pilot_uniform_depletion_v2,Edwards Plateau (Edwards-Trinity Aquifer System),2004,111,-2.060216328950317
pilot_uniform_depletion_v2,Edwards Plateau (Edwards-Trinity Aquifer System),2005,109,-1.4924160147300285
pilot_uniform_depletion_v2,Edwards Plateau (Edwards-Trinity Aquifer System),2006,105,-1.145403483382692
pilot_uniform_depletion_v2,Edwards Plateau (Edwards-Trinity Aquifer System),2007,101,-1.1332298739482605
pilot_uniform_depletion_v2,Edwards Plateau (Edwards-Trinity Aquifer System),2008,92,-0.5431082640599706
pilot_uniform_depletion_v2,Edwards Plateau (Edwards-Trinity Aquifer System),2009,88,-0.260968294095781
pilot_uniform_depletion_v2,Edwards Plateau (Edwards-Trinity Aquifer System),2010,88,-0.26652380404772
pilot_uniform_depletion_v2,Edwards Plateau (Edwards-Trinity Aquifer System),2011,89,-0.3370314911816143
pilot_uniform_depletion_v2,Edwards Plateau (Edwards-Trinity Aquifer System),2012,91,-0.6287162483821992
pilot_uniform_depletion_v2,Edwards Plateau (Edwards-Trinity Aquifer System),2013,94,-1.0129507883202267
pilot_uniform_depletion_v2,Edwards Plateau (Edwards-Trinity Aquifer System),2014,97,-1.3098872946739226
pilot_uniform_depletion_v2,Edwards Plateau (Edwards-Trinity Aquifer System),2015,99,-1.4979246423802617
pilot_uniform_depletion_v2,Edwards Plateau (Edwards-Trinity Aquifer System),2016,100,-1.4466117589663001
pilot_uniform_depletion_v2,Southcentral Deccan Basalt Plateau (Deccan Plateau),2002,114,-0.6687946622649331
pilot_uniform_depletion_v2,Southcentral Deccan Basalt Plateau (Deccan Plateau),2003,113,-0.8756428384237454
pilot_uniform_depletion_v2,Southcentral Deccan Basalt Plateau (Deccan Plateau),2004,111,-1.0609536394475128
pilot_uniform_depletion_v2,Southcentral Deccan Basalt Plateau (Deccan Plateau),2005,109,-1.1493500419116118
pilot_uniform_depletion_v2,Southcentral Deccan Basalt Plateau (Deccan Plateau),2006,105,-1.2740649141478806
pilot_uniform_depletion_v2,Southcentral Deccan Basalt Plateau (Deccan Plateau),2007,101,-1.2082206737205907
pilot_uniform_depletion_v2,Southcentral Deccan Basalt Plateau (Deccan Plateau),2008,92,-1.2373519052236979
pilot_uniform_depletion_v2,Southcentral Deccan Basalt Plateau (Deccan Plateau),2009,88,-1.4226503349407105
pilot_uniform_depletion_v2,Southcentral Deccan Basalt Plateau (Deccan Plateau),2010,88,-1.1129277458456244
pilot_uniform_depletion_v2,Southcentral Deccan Basalt Plateau (Deccan Plateau),2011,89,-0.5464564944428146
pilot_uniform_depletion_v2,Southcentral Deccan Basalt Plateau (Deccan Plateau),2012,91,-0.3434443241707799
pilot_uniform_depletion_v2,Southcentral Deccan Basalt Plateau (Deccan Plateau),2013,94,-0.3008902673282371
pilot_uniform_depletion_v2,Southcentral Deccan Basalt Plateau (Deccan Plateau),2014,97,-0.4366898667111694
pilot_uniform_depletion_v2,Southcentral Deccan Basalt Plateau (Deccan Plateau),2015,99,-0.4447903186391107
