recipe_id,acc_select,acc_holdout
GFZ_475,0.76,0.708333333333333
GFZ_476,0.76,0.666666666666667
GFZ_478,0.76,0.666666666666667
GFZ_600,0.76,0.458333333333333
GFZ_602,0.76,0.458333333333333
GFZ_603,0.76,0.458333333333333
GFZ_605,0.76,0.5
GFZ_607,0.76,0.458333333333333
JPL_112,0.76,0.75
JPL_116,0.76,0.75
JPL_117,0.76,0.833333333333333
JPL_119,0.76,0.833333333333333
JPL_125,0.76,0.708333333333333
JPL_126,0.76,0.708333333333333
JPL_127,0.76,0.708333333333333
JPL_240,0.76,0.75
JPL_241,0.76,0.75
JPL_242,0.76,0.75
JPL_243,0.76,0.791666666666667
JPL_244,0.76,0.75
JPL_245,0.76,0.75
JPL_246,0.76,0.75
JPL_247,0.76,0.75
JPL_264,0.76,0.666666666666667
JPL_265,0.76,0.625
JPL_266,0.76,0.666666666666667
JPL_267,0.76,0.666666666666667
JPL_268,0.76,0.666666666666667
JPL_269,0.76,0.666666666666667
JPL_270,0.76,0.666666666666667
JPL_271,0.76,0.666666666666667
JPL_272,0.76,0.666666666666667
JPL_273,0.76,0.666666666666667
JPL_274,0.76,0.666666666666667
JPL_275,0.76,0.666666666666667
JPL_276,0.76,0.666666666666667
JPL_277,0.76,0.666666666666667
JPL_278,0.76,0.666666666666667
JPL_279,0.76,0.666666666666667
JPL_280,0.76,0.666666666666667
JPL_281,0.76,0.666666666666667
JPL_282,0.76,0.666666666666667
JPL_283,0.76,0.666666666666667
JPL_284,0.76,0.666666666666667
JPL_285,0.76,0.666666666666667
JPL_286,0.76,0.666666666666667
JPL_287,0.76,0.666666666666667
JPL_296,0.76,0.625
JPL_297,0.76,0.625
JPL_298,0.76,0.625
JPL_299,0.76,0.625
JPL_300,0.76,0.625
JPL_301,0.76,0.625
JPL_302,0.76,0.625
JPL_303,0.76,0.625
JPL_304,0.76,0.625
JPL_305,0.76,0.625
JPL_306,0.76,0.625
JPL_307,0.76,0.625
JPL_308,0.76,0.625
JPL_309,0.76,0.625
JPL_310,0.76,0.625
JPL_311,0.76,0.625
JPL_320,0.76,0.708333333333333
JPL_321,0.76,0.708333333333333
JPL_322,0.76,0.708333333333333
JPL_323,0.76,0.708333333333333
JPL_324,0.76,0.708333333333333
JPL_325,0.76,0.708333333333333
JPL_326,0.76,0.708333333333333
JPL_327,0.76,0.708333333333333
JPL_328,0.76,0.791666666666667
JPL_330,0.76,0.791666666666667
JPL_334,0.76,0.791666666666667
JPL_436,0.76,0.791666666666667
JPL_472,0.76,0.666666666666667
JPL_568,0.76,0.75
JPL_569,0.76,0.708333333333333
JPL_570,0.76,0.708333333333333
JPL_571,0.76,0.708333333333333
JPL_574,0.76,0.708333333333333
JPL_575,0.76,0.708333333333333
JPL_584,0.76,0.708333333333333
JPL_585,0.76,0.708333333333333
JPL_587,0.76,0.708333333333333
JPL_589,0.76,0.708333333333333
JPL_591,0.76,0.708333333333333
JPL_616,0.76,0.708333333333333
JPL_617,0.76,0.708333333333333
JPL_618,0.76,0.708333333333333
JPL_619,0.76,0.708333333333333
JPL_620,0.76,0.708333333333333
JPL_621,0.76,0.708333333333333
JPL_622,0.76,0.708333333333333
JPL_623,0.76,0.708333333333333
JPL_624,0.76,0.708333333333333
JPL_625,0.76,0.708333333333333
JPL_626,0.76,0.708333333333333
JPL_627,0.76,0.708333333333333
JPL_628,0.76,0.708333333333333
JPL_629,0.76,0.708333333333333
JPL_630,0.76,0.708333333333333
JPL_631,0.76,0.708333333333333
JPL_632,0.76,0.708333333333333
JPL_633,0.76,0.708333333333333
JPL_634,0.76,0.708333333333333
JPL_635,0.76,0.708333333333333
JPL_636,0.76,0.708333333333333
JPL_637,0.76,0.708333333333333
JPL_638,0.76,0.708333333333333
JPL_639,0.76,0.708333333333333
CSR_240,0.72,0.791666666666667
CSR_241,0.72,0.791666666666667
CSR_242,0.72,0.791666666666667
CSR_243,0.72,0.75
CSR_244,0.72,0.791666666666667
CSR_245,0.72,0.791666666666667
CSR_246,0.72,0.791666666666667
CSR_247,0.72,0.791666666666667
CSR_251,0.72,0.75
CSR_288,0.72,0.75
CSR_289,0.72,0.708333333333333
CSR_290,0.72,0.75
CSR_291,0.72,0.75
CSR_293,0.72,0.75
CSR_294,0.72,0.75
CSR_295,0.72,0.75
CSR_440,0.72,0.625
CSR_441,0.72,0.625
CSR_442,0.72,0.625
CSR_443,0.72,0.625
CSR_444,0.72,0.625
CSR_617,0.72,0.666666666666667
CSR_618,0.72,0.625
CSR_619,0.72,0.666666666666667
CSR_623,0.72,0.625
CSR_625,0.72,0.666666666666667
CSR_627,0.72,0.625
CSR_632,0.72,0.625
CSR_633,0.72,0.583333333333333
CSR_634,0.72,0.625
CSR_635,0.72,0.583333333333333
CSR_636,0.72,0.625
CSR_637,0.72,0.583333333333333
CSR_638,0.72,0.625
CSR_639,0.72,0.583333333333333
GFZ_264,0.72,0.791666666666667
GFZ_265,0.72,0.75
GFZ_266,0.72,0.791666666666667
GFZ_267,0.72,0.708333333333333
GFZ_268,0.72,0.791666666666667
GFZ_269,0.72,0.75
GFZ_270,0.72,0.791666666666667
GFZ_271,0.72,0.791666666666667
GFZ_272,0.72,0.708333333333333
GFZ_273,0.72,0.708333333333333
GFZ_274,0.72,0.708333333333333
GFZ_275,0.72,0.708333333333333
GFZ_276,0.72,0.708333333333333
GFZ_277,0.72,0.708333333333333
GFZ_278,0.72,0.708333333333333
GFZ_279,0.72,0.708333333333333
GFZ_280,0.72,0.708333333333333
GFZ_282,0.72,0.708333333333333
GFZ_283,0.72,0.75
GFZ_284,0.72,0.75
GFZ_285,0.72,0.75
GFZ_286,0.72,0.708333333333333
GFZ_296,0.72,0.75
GFZ_297,0.72,0.75
GFZ_298,0.72,0.75
GFZ_299,0.72,0.75
GFZ_300,0.72,0.75
GFZ_301,0.72,0.75
GFZ_302,0.72,0.75
GFZ_303,0.72,0.75
JPL_113,0.72,0.833333333333333
JPL_114,0.72,0.75
JPL_115,0.72,0.833333333333333
JPL_121,0.72,0.75
JPL_123,0.72,0.75
JPL_124,0.72,0.708333333333333
JPL_312,0.72,0.625
JPL_313,0.72,0.625
JPL_314,0.72,0.625
JPL_315,0.72,0.625
JPL_316,0.72,0.625
JPL_317,0.72,0.625
JPL_318,0.72,0.625
JPL_319,0.72,0.625
JPL_576,0.72,0.708333333333333
JPL_577,0.72,0.708333333333333
JPL_578,0.72,0.708333333333333
JPL_579,0.72,0.708333333333333
JPL_580,0.72,0.708333333333333
JPL_581,0.72,0.708333333333333
JPL_582,0.72,0.708333333333333
JPL_583,0.72,0.708333333333333
JPL_608,0.72,0.666666666666667
JPL_609,0.72,0.666666666666667
JPL_610,0.72,0.666666666666667
JPL_611,0.72,0.666666666666667
JPL_612,0.72,0.708333333333333
JPL_613,0.72,0.708333333333333
JPL_614,0.72,0.708333333333333
JPL_615,0.72,0.708333333333333
CSR_248,0.68,0.75
CSR_250,0.68,0.75
CSR_252,0.68,0.75
CSR_254,0.68,0.75
GFZ_287,0.68,0.75
GFZ_304,0.68,0.708333333333333
GFZ_305,0.68,0.75
GFZ_306,0.68,0.708333333333333
GFZ_307,0.68,0.75
GFZ_308,0.68,0.708333333333333
GFZ_309,0.68,0.75
GFZ_310,0.68,0.708333333333333
GFZ_311,0.68,0.75
GFZ_312,0.68,0.75
GFZ_313,0.68,0.75
GFZ_314,0.68,0.75
GFZ_315,0.68,0.75
GFZ_316,0.68,0.75
GFZ_317,0.68,0.75
GFZ_318,0.68,0.75
GFZ_319,0.68,0.75
JPL_120,0.68,0.708333333333333
JPL_122,0.68,0.708333333333333
CSR_249,0.64,0.75
CSR_253,0.64,0.791666666666667
CSR_255,0.64,0.75
CSR_264,0.64,0.666666666666667
CSR_268,0.64,0.666666666666667
CSR_270,0.64,0.666666666666667
CSR_272,0.64,0.625
CSR_276,0.64,0.625
CSR_265,0.6,0.666666666666667
CSR_266,0.6,0.666666666666667
CSR_267,0.6,0.666666666666667
CSR_269,0.6,0.666666666666667
CSR_271,0.6,0.666666666666667
CSR_273,0.6,0.625
CSR_274,0.6,0.625
CSR_275,0.6,0.625
CSR_277,0.6,0.625
CSR_278,0.6,0.625
CSR_279,0.6,0.625
CSR_296,0.6,0.625
CSR_297,0.6,0.625
CSR_298,0.6,0.625
CSR_299,0.6,0.625
CSR_300,0.6,0.625
CSR_301,0.6,0.625
CSR_302,0.6,0.625
CSR_303,0.6,0.625
CSR_304,0.56,0.625
CSR_305,0.56,0.625
CSR_306,0.56,0.625
CSR_307,0.56,0.625
CSR_308,0.56,0.625
CSR_309,0.56,0.625
CSR_310,0.56,0.625
CSR_311,0.56,0.625
CSR_319,0.56,0.625
CSR_280,0.52,0.625
CSR_281,0.52,0.625
CSR_282,0.52,0.625
CSR_283,0.52,0.625
CSR_284,0.52,0.625
CSR_285,0.52,0.625
CSR_286,0.52,0.625
CSR_287,0.52,0.625
CSR_312,0.52,0.625
CSR_313,0.52,0.625
CSR_316,0.52,0.625
CSR_317,0.52,0.625
CSR_318,0.52,0.625
CSR_314,0.48,0.625
CSR_315,0.48,0.625
