centre,recipe_idx_per_centre,truncation,filter,gia_model,c20_treatment,c30_treatment,geocenter,spearman_rho_raw,n_aquifers,skill_score,abs_score,global_rank
GFZ,356,96,G400,none,original,replaced,none,-0.488966213597188,31,0.488966213597188,0.488966213597188,686
GFZ,358,96,G400,none,original,original,none,-0.488966213597188,31,0.488966213597188,0.488966213597188,687
JPL,481,96,DDK2,none,replaced,replaced,GravIS,-0.488763659241928,31,0.488763659241928,0.488763659241928,688
JPL,483,96,DDK2,none,replaced,original,GravIS,-0.488763659241928,31,0.488763659241928,0.488763659241928,689
CSR,304,60,DDK8,Caron_2018,replaced,replaced,none,-0.488358550531409,31,0.488358550531409,0.488358550531409,690
JPL,484,96,DDK2,none,original,replaced,none,-0.488358550531409,31,0.488358550531409,0.488358550531409,691
JPL,486,96,DDK2,none,original,original,none,-0.488358550531409,31,0.488358550531409,0.488358550531409,692
GFZ,389,96,G500,none,original,replaced,GravIS,-0.487953441820889,31,0.487953441820889,0.487953441820889,693
CSR,569,96,DDK5,Peltier_ICE6G_D,replaced,replaced,GravIS,-0.487750887465629,31,0.487750887465629,0.487750887465629,694
CSR,571,96,DDK5,Peltier_ICE6G_D,replaced,original,GravIS,-0.487750887465629,31,0.487750887465629,0.487750887465629,695
GFZ,37,60,G400,none,original,replaced,GravIS,-0.487750887465629,31,0.487750887465629,0.487750887465629,696
GFZ,39,60,G400,none,original,original,GravIS,-0.487750887465629,31,0.487750887465629,0.487750887465629,697
GFZ,517,96,DDK3,none,original,replaced,GravIS,-0.48694067004459,31,0.48694067004459,0.48694067004459,698
GFZ,162,60,DDK2,none,replaced,original,none,-0.486130452623551,31,0.486130452623551,0.486130452623551,699
GFZ,359,96,G400,none,original,original,GravIS,-0.486130452623551,31,0.486130452623551,0.486130452623551,700
JPL,480,96,DDK2,none,replaced,replaced,none,-0.485927898268291,31,0.485927898268291,0.485927898268291,701
JPL,482,96,DDK2,none,replaced,original,none,-0.485927898268291,31,0.485927898268291,0.485927898268291,702
GFZ,245,60,DDK5,Caron_2018,original,replaced,GravIS,-0.485927898268291,31,0.485927898268291,0.485927898268291,703
GFZ,565,96,DDK5,Caron_2018,original,replaced,GravIS,-0.485927898268291,31,0.485927898268291,0.485927898268291,704
GFZ,65,60,G500,none,replaced,replaced,GravIS,-0.485117680847252,31,0.485117680847252,0.485117680847252,705
GFZ,391,96,G500,none,original,original,GravIS,-0.485117680847252,31,0.485117680847252,0.485117680847252,706
CSR,331,96,G300,Geruo_ICE5G_VM2,replaced,original,GravIS,-0.483902354715693,31,0.483902354715693,0.483902354715693,707
JPL,232,60,DDK5,Geruo_ICE5G_VM2,replaced,replaced,none,-0.483294691649913,31,0.483294691649913,0.483294691649913,708
GFZ,33,60,G400,none,replaced,replaced,GravIS,-0.483092137294654,31,0.483092137294654,0.483092137294654,709
GFZ,333,96,G300,Geruo_ICE5G_VM2,original,replaced,GravIS,-0.483092137294654,31,0.483092137294654,0.483092137294654,710
JPL,485,96,DDK2,none,original,replaced,GravIS,-0.482484474228874,31,0.482484474228874,0.482484474228874,711
JPL,487,96,DDK2,none,original,original,GravIS,-0.482484474228874,31,0.482484474228874,0.482484474228874,712
GFZ,384,96,G500,none,replaced,replaced,none,-0.482079365518355,31,0.482079365518355,0.482079365518355,713
GFZ,386,96,G500,none,replaced,original,none,-0.482079365518355,31,0.482079365518355,0.482079365518355,714
CSR,161,60,DDK2,none,replaced,replaced,GravIS,-0.481269148097315,31,0.481269148097315,0.481269148097315,715
CSR,163,60,DDK2,none,replaced,original,GravIS,-0.481269148097315,31,0.481269148097315,0.481269148097315,716
CSR,481,96,DDK2,none,replaced,replaced,GravIS,-0.481269148097315,31,0.481269148097315,0.481269148097315,717
CSR,483,96,DDK2,none,replaced,original,GravIS,-0.481269148097315,31,0.481269148097315,0.481269148097315,718
GFZ,357,96,G400,none,original,replaced,GravIS,-0.481269148097315,31,0.481269148097315,0.481269148097315,719
JPL,337,96,G300,Caron_2018,replaced,replaced,GravIS,-0.481066593742056,31,0.481066593742056,0.481066593742056,720
JPL,339,96,G300,Caron_2018,replaced,original,GravIS,-0.481066593742056,31,0.481066593742056,0.481066593742056,721
GFZ,34,60,G400,none,replaced,original,none,-0.481066593742056,31,0.481066593742056,0.481066593742056,722
GFZ,35,60,G400,none,replaced,original,GravIS,-0.481066593742056,31,0.481066593742056,0.481066593742056,723
GFZ,197,60,DDK3,none,original,replaced,GravIS,-0.481066593742056,31,0.481066593742056,0.481066593742056,724
GFZ,199,60,DDK3,none,original,original,GravIS,-0.481066593742056,31,0.481066593742056,0.481066593742056,725
JPL,561,96,DDK5,Caron_2018,replaced,replaced,GravIS,-0.480864039386796,31,0.480864039386796,0.480864039386796,726
CSR,329,96,G300,Geruo_ICE5G_VM2,replaced,replaced,GravIS,-0.480661485031536,31,0.480661485031536,0.480661485031536,727
JPL,161,60,DDK2,none,replaced,replaced,GravIS,-0.480661485031536,31,0.480661485031536,0.480661485031536,728
GFZ,32,60,G400,none,replaced,replaced,none,-0.480256376321016,31,0.480256376321016,0.480256376321016,729
GFZ,201,60,DDK3,Geruo_ICE5G_VM2,replaced,replaced,GravIS,-0.480256376321016,31,0.480256376321016,0.480256376321016,730
GFZ,25,60,G300,Peltier_ICE6G_D,replaced,replaced,GravIS,-0.479648713255237,31,0.479648713255237,0.479648713255237,731
GFZ,27,60,G300,Peltier_ICE6G_D,replaced,original,GravIS,-0.479648713255237,31,0.479648713255237,0.479648713255237,732
CSR,236,60,DDK5,Geruo_ICE5G_VM2,original,replaced,none,-0.479446158899977,31,0.479446158899977,0.479446158899977,733
CSR,238,60,DDK5,Geruo_ICE5G_VM2,original,original,none,-0.479446158899977,31,0.479446158899977,0.479446158899977,734
GFZ,67,60,G500,none,replaced,original,GravIS,-0.479446158899977,31,0.479446158899977,0.479446158899977,735
JPL,563,96,DDK5,Caron_2018,replaced,original,GravIS,-0.479243604544717,31,0.479243604544717,0.479243604544717,736
GFZ,203,60,DDK3,Geruo_ICE5G_VM2,replaced,original,GravIS,-0.479041050189457,31,0.479041050189457,0.479041050189457,737
GFZ,484,96,DDK2,none,original,replaced,none,-0.478635941478938,31,0.478635941478938,0.478635941478938,738
GFZ,69,60,G500,none,original,replaced,GravIS,-0.477015506636859,31,0.477015506636859,0.477015506636859,739
GFZ,71,60,G500,none,original,original,GravIS,-0.477015506636859,31,0.477015506636859,0.477015506636859,740
CSR,628,96,DDK8,Caron_2018,original,replaced,none,-0.476812952281599,31,0.476812952281599,0.476812952281599,741
CSR,630,96,DDK8,Caron_2018,original,original,none,-0.476812952281599,31,0.476812952281599,0.476812952281599,742
CSR,165,60,DDK2,none,original,replaced,GravIS,-0.47620528921582,31,0.47620528921582,0.47620528921582,743
CSR,167,60,DDK2,none,original,original,GravIS,-0.47620528921582,31,0.47620528921582,0.47620528921582,744
JPL,568,96,DDK5,Peltier_ICE6G_D,replaced,replaced,none,-0.47620528921582,31,0.47620528921582,0.47620528921582,745
JPL,570,96,DDK5,Peltier_ICE6G_D,replaced,original,none,-0.47620528921582,31,0.47620528921582,0.47620528921582,746
GFZ,247,60,DDK5,Caron_2018,original,original,GravIS,-0.47620528921582,31,0.47620528921582,0.47620528921582,747
JPL,163,60,DDK2,none,replaced,original,GravIS,-0.475395071794781,31,0.475395071794781,0.475395071794781,748
GFZ,68,60,G500,none,original,replaced,none,-0.474787408729001,31,0.474787408729001,0.474787408729001,749
GFZ,70,60,G500,none,original,original,none,-0.474787408729001,31,0.474787408729001,0.474787408729001,750
GFZ,388,96,G500,none,original,replaced,none,-0.474787408729001,31,0.474787408729001,0.474787408729001,751
GFZ,390,96,G500,none,original,original,none,-0.474787408729001,31,0.474787408729001,0.474787408729001,752
CSR,272,60,DDK7,Caron_2018,replaced,replaced,none,-0.474179745663222,31,0.474179745663222,0.474179745663222,753
CSR,274,60,DDK7,Caron_2018,replaced,original,none,-0.474179745663222,31,0.474179745663222,0.474179745663222,754
JPL,165,60,DDK2,none,original,replaced,GravIS,-0.473774636952702,31,0.473774636952702,0.473774636952702,755
JPL,167,60,DDK2,none,original,original,GravIS,-0.473774636952702,31,0.473774636952702,0.473774636952702,756
JPL,341,96,G300,Caron_2018,original,replaced,GravIS,-0.473774636952702,31,0.473774636952702,0.473774636952702,757
JPL,343,96,G300,Caron_2018,original,original,GravIS,-0.473774636952702,31,0.473774636952702,0.473774636952702,758
GFZ,64,60,G500,none,replaced,replaced,none,-0.473774636952702,31,0.473774636952702,0.473774636952702,759
JPL,572,96,DDK5,Peltier_ICE6G_D,original,replaced,none,-0.472761865176403,31,0.472761865176403,0.472761865176403,760
JPL,574,96,DDK5,Peltier_ICE6G_D,original,original,none,-0.472761865176403,31,0.472761865176403,0.472761865176403,761
CSR,485,96,DDK2,none,original,replaced,GravIS,-0.472559310821143,31,0.472559310821143,0.472559310821143,762
CSR,487,96,DDK2,none,original,original,GravIS,-0.472559310821143,31,0.472559310821143,0.472559310821143,763
GFZ,345,96,G300,Peltier_ICE6G_D,replaced,replaced,GravIS,-0.472154202110624,31,0.472154202110624,0.472154202110624,764
GFZ,164,60,DDK2,none,original,replaced,none,-0.471951647755364,31,0.471951647755364,0.471951647755364,765
GFZ,166,60,DDK2,none,original,original,none,-0.471951647755364,31,0.471951647755364,0.471951647755364,766
GFZ,486,96,DDK2,none,original,original,none,-0.471951647755364,31,0.471951647755364,0.471951647755364,767
CSR,278,60,DDK7,Caron_2018,original,original,none,-0.471343984689584,31,0.471343984689584,0.471343984689584,768
GFZ,41,60,G400,Geruo_ICE5G_VM2,replaced,replaced,GravIS,-0.471141430334325,31,0.471141430334325,0.471141430334325,769
GFZ,43,60,G400,Geruo_ICE5G_VM2,replaced,original,GravIS,-0.471141430334325,31,0.471141430334325,0.471141430334325,770
GFZ,567,96,DDK5,Caron_2018,original,original,GravIS,-0.471141430334325,31,0.471141430334325,0.471141430334325,771
CSR,232,60,DDK5,Geruo_ICE5G_VM2,replaced,replaced,none,-0.470938875979065,31,0.470938875979065,0.470938875979065,772
CSR,234,60,DDK5,Geruo_ICE5G_VM2,replaced,original,none,-0.470938875979065,31,0.470938875979065,0.470938875979065,773
JPL,31,60,G300,Peltier_ICE6G_D,original,original,GravIS,-0.470938875979065,31,0.470938875979065,0.470938875979065,774
CSR,17,60,G300,Caron_2018,replaced,replaced,GravIS,-0.469318441136986,31,0.469318441136986,0.469318441136986,775
CSR,19,60,G300,Caron_2018,replaced,original,GravIS,-0.469318441136986,31,0.469318441136986,0.469318441136986,776
GFZ,347,96,G300,Peltier_ICE6G_D,replaced,original,GravIS,-0.468913332426467,31,0.468913332426467,0.468913332426467,777
GFZ,66,60,G500,none,replaced,original,none,-0.468710778071207,31,0.468710778071207,0.468710778071207,778
JPL,205,60,DDK3,Geruo_ICE5G_VM2,original,replaced,GravIS,-0.467495451939648,31,0.467495451939648,0.467495451939648,779
JPL,207,60,DDK3,Geruo_ICE5G_VM2,original,original,GravIS,-0.467495451939648,31,0.467495451939648,0.467495451939648,780
GFZ,541,96,DDK3,Peltier_ICE6G_D,original,replaced,GravIS,-0.467495451939648,31,0.467495451939648,0.467495451939648,781
GFZ,543,96,DDK3,Peltier_ICE6G_D,original,original,GravIS,-0.467495451939648,31,0.467495451939648,0.467495451939648,782
GFZ,393,96,G500,Geruo_ICE5G_VM2,replaced,replaced,GravIS,-0.467292897584388,31,0.467292897584388,0.467292897584388,783
GFZ,395,96,G500,Geruo_ICE5G_VM2,replaced,original,GravIS,-0.467292897584388,31,0.467292897584388,0.467292897584388,784
GFZ,521,96,DDK3,Geruo_ICE5G_VM2,replaced,replaced,GravIS,-0.467090343229128,31,0.467090343229128,0.467090343229128,785
GFZ,523,96,DDK3,Geruo_ICE5G_VM2,replaced,original,GravIS,-0.467090343229128,31,0.467090343229128,0.467090343229128,786
GFZ,564,96,DDK5,Caron_2018,original,replaced,none,-0.466280125808089,31,0.466280125808089,0.466280125808089,787
GFZ,566,96,DDK5,Caron_2018,original,original,none,-0.466280125808089,31,0.466280125808089,0.466280125808089,788
CSR,14,60,G300,Geruo_ICE5G_VM2,original,original,none,-0.466077571452829,31,0.466077571452829,0.466077571452829,789
JPL,308,60,DDK8,Caron_2018,original,replaced,none,-0.46546990838705,31,0.46546990838705,0.46546990838705,790
JPL,310,60,DDK8,Caron_2018,original,original,none,-0.46546990838705,31,0.46546990838705,0.46546990838705,791
CSR,21,60,G300,Caron_2018,original,replaced,GravIS,-0.46526735403179,31,0.46526735403179,0.46526735403179,792
CSR,23,60,G300,Caron_2018,original,original,GravIS,-0.46526735403179,31,0.46526735403179,0.46526735403179,793
JPL,25,60,G300,Peltier_ICE6G_D,replaced,replaced,GravIS,-0.46526735403179,31,0.46526735403179,0.46526735403179,794
GFZ,73,60,G500,Geruo_ICE5G_VM2,replaced,replaced,GravIS,-0.46526735403179,31,0.46526735403179,0.46526735403179,795
GFZ,75,60,G500,Geruo_ICE5G_VM2,replaced,original,GravIS,-0.46526735403179,31,0.46526735403179,0.46526735403179,796
GFZ,481,96,DDK2,none,replaced,replaced,GravIS,-0.46506479967653,31,0.46506479967653,0.46506479967653,797
GFZ,367,96,G400,Geruo_ICE5G_VM2,original,original,GravIS,-0.464052027900231,31,0.464052027900231,0.464052027900231,798
JPL,201,60,DDK3,Geruo_ICE5G_VM2,replaced,replaced,GravIS,-0.463849473544971,31,0.463849473544971,0.463849473544971,799
JPL,203,60,DDK3,Geruo_ICE5G_VM2,replaced,original,GravIS,-0.463849473544971,31,0.463849473544971,0.463849473544971,800
CSR,276,60,DDK7,Caron_2018,original,replaced,none,-0.463646919189712,31,0.463646919189712,0.463646919189712,801
GFZ,38,60,G400,none,original,original,none,-0.463646919189712,31,0.463646919189712,0.463646919189712,802
GFZ,31,60,G300,Peltier_ICE6G_D,original,original,GravIS,-0.463444364834452,31,0.463444364834452,0.463444364834452,803
GFZ,539,96,DDK3,Peltier_ICE6G_D,replaced,original,GravIS,-0.463444364834452,31,0.463444364834452,0.463444364834452,804
JPL,29,60,G300,Peltier_ICE6G_D,original,replaced,GravIS,-0.463241810479192,31,0.463241810479192,0.463241810479192,805
JPL,335,96,G300,Geruo_ICE5G_VM2,original,original,GravIS,-0.463241810479192,31,0.463241810479192,0.463241810479192,806
CSR,12,60,G300,Geruo_ICE5G_VM2,original,replaced,none,-0.462836701768672,31,0.462836701768672,0.462836701768672,807
JPL,276,60,DDK7,Caron_2018,original,replaced,none,-0.462836701768672,31,0.462836701768672,0.462836701768672,808
JPL,278,60,DDK7,Caron_2018,original,original,none,-0.462836701768672,31,0.462836701768672,0.462836701768672,809
GFZ,217,60,DDK3,Peltier_ICE6G_D,replaced,replaced,GravIS,-0.462431593058153,31,0.462431593058153,0.462431593058153,810
GFZ,219,60,DDK3,Peltier_ICE6G_D,replaced,original,GravIS,-0.462431593058153,31,0.462431593058153,0.462431593058153,811
GFZ,161,60,DDK2,none,replaced,replaced,GravIS,-0.462229038702893,31,0.462229038702893,0.462229038702893,812
GFZ,242,60,DDK5,Caron_2018,replaced,original,none,-0.462229038702893,31,0.462229038702893,0.462229038702893,813
GFZ,361,96,G400,Geruo_ICE5G_VM2,replaced,replaced,GravIS,-0.462229038702893,31,0.462229038702893,0.462229038702893,814
GFZ,363,96,G400,Geruo_ICE5G_VM2,replaced,original,GravIS,-0.462229038702893,31,0.462229038702893,0.462229038702893,815
GFZ,525,96,DDK3,Geruo_ICE5G_VM2,original,replaced,GravIS,-0.462229038702893,31,0.462229038702893,0.462229038702893,816
GFZ,527,96,DDK3,Geruo_ICE5G_VM2,original,original,GravIS,-0.462229038702893,31,0.462229038702893,0.462229038702893,817
JPL,304,60,DDK8,Caron_2018,replaced,replaced,none,-0.461823929992373,31,0.461823929992373,0.461823929992373,818
JPL,306,60,DDK8,Caron_2018,replaced,original,none,-0.461823929992373,31,0.461823929992373,0.461823929992373,819
GFZ,36,60,G400,none,original,replaced,none,-0.461823929992373,31,0.461823929992373,0.461823929992373,820
JPL,333,96,G300,Geruo_ICE5G_VM2,original,replaced,GravIS,-0.461621375637113,31,0.461621375637113,0.461621375637113,821
GFZ,29,60,G300,Peltier_ICE6G_D,original,replaced,GravIS,-0.461216266926594,31,0.461216266926594,0.461216266926594,822
JPL,329,96,G300,Geruo_ICE5G_VM2,replaced,replaced,GravIS,-0.461013712571334,31,0.461013712571334,0.461013712571334,823
JPL,331,96,G300,Geruo_ICE5G_VM2,replaced,original,GravIS,-0.461013712571334,31,0.461013712571334,0.461013712571334,824
GFZ,163,60,DDK2,none,replaced,original,GravIS,-0.461013712571334,31,0.461013712571334,0.461013712571334,825
JPL,525,96,DDK3,Geruo_ICE5G_VM2,original,replaced,GravIS,-0.460608603860814,31,0.460608603860814,0.460608603860814,826
JPL,527,96,DDK3,Geruo_ICE5G_VM2,original,original,GravIS,-0.460608603860814,31,0.460608603860814,0.460608603860814,827
GFZ,483,96,DDK2,none,replaced,original,GravIS,-0.460406049505555,31,0.460406049505555,0.460406049505555,828
CSR,563,96,DDK5,Caron_2018,replaced,original,GravIS,-0.459595832084515,31,0.459595832084515,0.459595832084515,829
GFZ,562,96,DDK5,Caron_2018,replaced,original,none,-0.459595832084515,31,0.459595832084515,0.459595832084515,830
CSR,248,60,DDK5,Peltier_ICE6G_D,replaced,replaced,none,-0.459190723373996,31,0.459190723373996,0.459190723373996,831
CSR,250,60,DDK5,Peltier_ICE6G_D,replaced,original,none,-0.459190723373996,31,0.459190723373996,0.459190723373996,832
JPL,521,96,DDK3,Geruo_ICE5G_VM2,replaced,replaced,GravIS,-0.458988169018736,31,0.458988169018736,0.458988169018736,833
JPL,523,96,DDK3,Geruo_ICE5G_VM2,replaced,original,GravIS,-0.458988169018736,31,0.458988169018736,0.458988169018736,834
GFZ,365,96,G400,Geruo_ICE5G_VM2,original,replaced,GravIS,-0.458785614663476,31,0.458785614663476,0.458785614663476,835
CSR,624,96,DDK8,Caron_2018,replaced,replaced,none,-0.458380505952956,31,0.458380505952956,0.458380505952956,836
CSR,626,96,DDK8,Caron_2018,replaced,original,none,-0.458380505952956,31,0.458380505952956,0.458380505952956,837
JPL,345,96,G300,Peltier_ICE6G_D,replaced,replaced,GravIS,-0.457772842887177,31,0.457772842887177,0.457772842887177,838
GFZ,221,60,DDK3,Peltier_ICE6G_D,original,replaced,GravIS,-0.457772842887177,31,0.457772842887177,0.457772842887177,839
GFZ,223,60,DDK3,Peltier_ICE6G_D,original,original,GravIS,-0.457772842887177,31,0.457772842887177,0.457772842887177,840
CSR,25,60,G300,Peltier_ICE6G_D,replaced,replaced,GravIS,-0.457570288531917,31,0.457570288531917,0.457570288531917,841
JPL,332,96,G300,Geruo_ICE5G_VM2,original,replaced,none,-0.457570288531917,31,0.457570288531917,0.457570288531917,842
JPL,334,96,G300,Geruo_ICE5G_VM2,original,original,none,-0.457570288531917,31,0.457570288531917,0.457570288531917,843
CSR,561,96,DDK5,Caron_2018,replaced,replaced,GravIS,-0.457165179821398,31,0.457165179821398,0.457165179821398,844
GFZ,560,96,DDK5,Caron_2018,replaced,replaced,none,-0.456354962400358,31,0.456354962400358,0.456354962400358,845
GFZ,45,60,G400,Geruo_ICE5G_VM2,original,replaced,GravIS,-0.455949853689839,31,0.455949853689839,0.455949853689839,846
GFZ,47,60,G400,Geruo_ICE5G_VM2,original,original,GravIS,-0.455949853689839,31,0.455949853689839,0.455949853689839,847
CSR,8,60,G300,Geruo_ICE5G_VM2,replaced,replaced,none,-0.455747299334579,31,0.455747299334579,0.455747299334579,848
